Airline_mean,Airline_std,Airline_min,Airline_max,Flight_mean,Flight_std,Flight_min,Flight_max,AirportFrom_mean,AirportFrom_std,AirportFrom_min,AirportFrom_max,AirportTo_mean,AirportTo_std,AirportTo_min,AirportTo_max,DayOfWeek_mean,DayOfWeek_std,DayOfWeek_min,DayOfWeek_max,Time_mean,Time_std,Time_min,Time_max,Length_mean,Length_std,Length_min,Length_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,predict_mean,predict_std,predict_min,predict_max,correlation_Flight_Airline,correlation_AirportFrom_Airline,correlation_AirportFrom_Flight,correlation_AirportTo_Airline,correlation_AirportTo_Flight,correlation_AirportTo_AirportFrom,correlation_DayOfWeek_Airline,correlation_DayOfWeek_Flight,correlation_DayOfWeek_AirportFrom,correlation_DayOfWeek_AirportTo,correlation_Time_Airline,correlation_Time_Flight,correlation_Time_AirportFrom,correlation_Time_AirportTo,correlation_Time_DayOfWeek,correlation_Length_Airline,correlation_Length_Flight,correlation_Length_AirportFrom,correlation_Length_AirportTo,correlation_Length_DayOfWeek,correlation_Length_Time,correlation_predict_proba_0_Airline,correlation_predict_proba_0_Flight,correlation_predict_proba_0_AirportFrom,correlation_predict_proba_0_AirportTo,correlation_predict_proba_0_DayOfWeek,correlation_predict_proba_0_Time,correlation_predict_proba_0_Length,correlation_predict_proba_1_Airline,correlation_predict_proba_1_Flight,correlation_predict_proba_1_AirportFrom,correlation_predict_proba_1_AirportTo,correlation_predict_proba_1_DayOfWeek,correlation_predict_proba_1_Time,correlation_predict_proba_1_Length,correlation_predict_proba_1_predict_proba_0,correlation_predict_Airline,correlation_predict_Flight,correlation_predict_AirportFrom,correlation_predict_AirportTo,correlation_predict_DayOfWeek,correlation_predict_Time,correlation_predict_Length,correlation_predict_predict_proba_0,correlation_predict_predict_proba_1,Airline_gmean,Airline_hmean,Airline_entropy,Airline_median,Flight_gmean,Flight_hmean,Flight_entropy,Flight_median,AirportFrom_gmean,AirportFrom_hmean,AirportFrom_entropy,AirportFrom_median,AirportTo_gmean,AirportTo_hmean,AirportTo_entropy,AirportTo_median,DayOfWeek_gmean,DayOfWeek_hmean,DayOfWeek_entropy,DayOfWeek_median,Time_gmean,Time_hmean,Time_entropy,Time_median,Length_gmean,Length_hmean,Length_entropy,Length_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,predict_gmean,predict_hmean,predict_entropy,predict_median,Airline_nr_outliers,Flight_nr_outliers,AirportFrom_nr_outliers,AirportTo_nr_outliers,DayOfWeek_nr_outliers,Time_nr_outliers,Length_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,predict_nr_outliers,Airline_iqr,Flight_iqr,AirportFrom_iqr,AirportTo_iqr,DayOfWeek_iqr,Time_iqr,Length_iqr,predict_proba_0_iqr,predict_proba_1_iqr,predict_iqr,Airline_uniqueness_ratio,Flight_uniqueness_ratio,AirportFrom_uniqueness_ratio,AirportTo_uniqueness_ratio,DayOfWeek_uniqueness_ratio,Time_uniqueness_ratio,Length_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,predict_uniqueness_ratio,Airline_sparsity,Flight_sparsity,AirportFrom_sparsity,AirportTo_sparsity,DayOfWeek_sparsity,Time_sparsity,Length_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,predict_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,predicted
8.846,5.256606882382961,0.0,17.0,2541.619,2076.4634656943435,2.0,7791.0,139.987,78.68022247304852,2.0,292.0,138.602,81.26433096683617,0.0,290.0,0.0,0.0,0.0,0.0,918.891,15.522050542794048,893.0,945.0,123.98,63.07394011730931,26.0,408.0,0.5017506673873733,0.17684779594556949,0.06288032454361055,0.92,0.49824933261262677,0.17684779594556949,0.08,0.9371196754563894,0.383,0.48636153995515263,0.0,1.0,0.12698947454411819,0.07726462624759055,-0.03155062813716532,0.09658336886683382,0.006146899158724344,-0.011342803008793312,,,,,-0.06155907064033017,-0.003154115016135584,0.07339704195147467,-0.04660510494228307,,-0.22150032410805132,-0.3251714319344294,0.07286707272570767,0.10577975671299454,,-0.0023824562126642424,-0.23062126609735545,0.24014468621182364,-0.06591570991354805,-0.0405416941719509,,0.04358226488536727,-0.12554205279519923,0.23062126609735545,-0.24014468621182336,0.06591570991354806,0.040541694171950915,,-0.04358226488536661,0.1255420527951993,-0.9999999999999998,0.023485008951040345,-0.3589120217719797,0.039289234591848465,0.06788603453858072,,-0.03822082257551471,0.32642562786961166,-0.7917010447130638,0.7917010447130635,0.0,0.0,2.6644929416890832,10.0,1508.6090648339236,337.525135881288,6.781575390053469,1955.0,107.9741213936972,58.894765318527625,4.221033494405524,146.5,0.0,0.0,4.494832733311004,147.0,0.0,0.0,-0.0,0.0,918.7600893010283,918.6292509948379,3.1393270558280233,920.0,110.90619828097407,99.83197989439401,4.9209137672268435,110.0,0.45354989533803153,0.37230820499008865,2.729658820573199,0.5254237288135594,0.46576488599391414,0.4256652222451012,2.729658820573199,0.4745762711864407,0.0,0.0,0.6655136903763255,0.0,0,0,0,0,0,0,49,0,0,0,9.0,3247.25,129.0,130.0,0.0,27.0,72.0,0.24921731303565142,0.24921731303565137,1.0,0.018,0.912,0.147,0.179,0.001,0.053,0.213,0.025,0.025,0.002,0.04700000000000004,0.0,0.0,0.0020000000000000018,1.0,0.0,0.0,0.0,0.0,0.617,0.001,2157.27462762634,16,4,4964.100549433306,0.561,0.561,0.561,0.16050270398445687,0.594,0.594,0.594,0.20617230362540717,0.12889503281453527
9.141,5.3229176635048985,0.0,17.0,2526.738,2081.365291541308,4.0,7791.0,144.222,78.24400833828007,2.0,292.0,137.76,80.91291182066864,0.0,290.0,0.0,0.0,0.0,0.0,935.682,16.520163189018195,908.0,965.0,124.835,63.74388643672473,26.0,408.0,0.5013218922293898,0.18716963838701378,0.06288032454361055,0.92,0.4986781077706102,0.18716963838701375,0.08,0.9371196754563894,0.383,0.48636153995515263,0.0,1.0,0.08513589669713476,0.11238903581905416,-0.03697420890638095,0.09039569667148416,-0.022517268379890504,-0.02008163780597985,,,,,0.023925976391547202,-0.061360453565511425,-0.029076185901668803,-0.029178187018124732,,-0.20334815307807041,-0.31455972412129324,0.08439901002570475,0.10581417914792005,,0.04876161646223873,-0.22784130852930862,0.24649478485843423,-0.07912740860986205,-0.050543442372235896,,-0.001635742574295168,-0.12382344545510948,0.22784130852930842,-0.24649478485843407,0.07912740860986192,0.05054344237223603,,0.0016357425742945402,0.12382344545510951,-1.0000000000000002,0.0460109871615566,-0.37253309030819304,0.063760564498551,0.06692141248284708,,0.029126903385457988,0.309483643243912,-0.7990110978479158,0.7990110978479156,0.0,0.0,2.6572730703491647,10.0,1479.2949454031168,353.3931700856491,6.803599751827971,1979.0,113.2685941576358,63.70468701353201,4.285338846623255,148.0,0.0,0.0,4.430643934247924,147.5,0.0,0.0,-0.0,0.0,935.5364008760101,935.3909108553506,3.2205029245121337,935.0,111.51408134481838,100.24199410629146,4.949687449371242,110.0,0.44675603236985817,0.35625898341091883,2.7574935243762955,0.5254237288135594,0.4614301985953058,0.4141277953015504,2.7574935243762955,0.4745762711864407,0.0,0.0,0.6655136903763255,0.0,0,0,0,0,0,0,48,0,0,0,9.0,3184.0,129.0,130.0,0.0,30.0,74.25,0.2503357261028776,0.2503357261028775,1.0,0.018,0.927,0.157,0.167,0.001,0.058,0.223,0.025,0.025,0.002,0.052000000000000046,0.0,0.0,0.0020000000000000018,1.0,0.0,0.0,0.0,0.0,0.617,0.001,2284.6944164100105,14,3,5558.350296520108,0.572,0.572,0.572,0.1745196591614817,0.58,0.58,0.58,0.18137591218112648,0.1594121513751261
9.252,5.279618392494894,0.0,17.0,2491.049,2044.0460192294418,6.0,7387.0,141.544,79.69810444327928,2.0,292.0,136.652,81.12432466314928,0.0,292.0,0.0,0.0,0.0,0.0,952.264,16.219536903912434,925.0,980.0,125.548,65.1642699497054,26.0,400.0,0.505732562477054,0.18902859717075787,0.06288032454361055,0.92,0.494267437522946,0.18902859717075784,0.08,0.9371196754563894,0.384,0.4866012543970482,0.0,1.0,0.060522232269016464,0.12457074759253721,-0.11115835607047264,0.11415588234152656,-0.03681290629629805,0.005012597137016872,,,,,-0.052293015749344945,-0.00958782629512416,-0.04929914322530958,-0.01030604896244241,,-0.2059075301277147,-0.3242832579374561,0.10250282701419795,0.07773192570461995,,0.015413085664237313,-0.15599809919053506,0.22076691983938668,-0.05728035884345981,-0.08868312035775469,,0.024444276921973387,-0.14378183818977264,0.1559980991905352,-0.2207669198393863,0.05728035884345969,0.0886831203577547,,-0.02444427692197302,0.14378183818977258,-0.9999999999999998,0.015286188227212135,-0.3552207637138118,0.03975239913266071,0.10350087928365045,,0.017581716127685502,0.29941207295582406,-0.7901704150085774,0.7901704150085771,0.0,0.0,2.6676314987594374,10.0,1478.4215065335986,347.450964058824,6.814350308643339,1936.5,108.02397379287343,60.0389362644983,4.295884638535643,148.0,0.0,0.0,4.401248481833068,146.5,0.0,0.0,-0.0,0.0,952.1258766231288,951.9876369015074,3.2668729133835965,955.0,111.76606609898528,100.18131035971686,4.970557389827331,111.0,0.45141924193354727,0.3609683382902903,2.7938777894888807,0.5488482922954726,0.45359879484547694,0.39783734755670325,2.7938777894888807,0.4511517077045274,0.0,0.0,0.6659884092518018,0.0,0,0,0,0,0,0,50,0,0,0,9.0,3099.0,129.0,133.0,0.0,26.25,75.0,0.24921731303565142,0.24921731303565137,1.0,0.018,0.933,0.158,0.171,0.001,0.056,0.228,0.025,0.025,0.002,0.04400000000000004,0.0,0.0,0.0020000000000000018,1.0,0.0,0.0,0.0,0.0,0.616,0.001,2169.526238027091,35,4,5020.703728642356,0.581,0.581,0.581,0.18726626631286558,0.589,0.589,0.589,0.20348219753641494,0.1445511382840902
9.425,5.354161189396715,0.0,17.0,2371.62,1987.8936004139073,6.0,7387.0,137.628,80.94177652601398,0.0,292.0,140.267,80.79488550969377,0.0,292.0,0.0,0.0,0.0,0.0,968.62,15.301559977261721,940.0,995.0,127.332,67.33028399719656,32.0,398.0,0.4989689170570034,0.1961476864611388,0.06288032454361055,0.92,0.5010310829429966,0.19614768646113878,0.08,0.9371196754563894,0.402,0.49054728277367576,0.0,1.0,0.010905298109501162,0.1637796963786768,-0.08892026303993879,0.09831519237939973,-0.036428116109538666,0.023697223587999115,,,,,-0.04014290824070324,0.026925801861560475,-0.07753382313730693,0.04630613384168918,,-0.19486517405666295,-0.33415946285491205,0.06462688353709958,0.06478925102174417,,0.01452463229714105,-0.16096515459551206,0.2392685509186938,-0.06274766316635676,-0.09563899639772468,,0.030819490976530913,-0.15534225119464198,0.16096515459551175,-0.2392685509186938,0.06274766316635681,0.09563899639772469,,-0.030819490976531257,0.15534225119464207,-0.9999999999999997,0.029403438864319276,-0.38365906841173947,0.06452730171115485,0.12048938277109641,,-0.02643682020648146,0.29520658909216035,-0.7919815822304009,0.7919815822304009,0.0,0.0,2.64149833451124,10.0,1418.0575592713274,360.94020110942006,6.794758737517487,1774.0,0.0,0.0,4.310519787398382,148.0,0.0,0.0,4.349120901258227,148.0,0.0,0.0,-0.0,0.0,968.4990855119052,968.3780064992552,3.235763502412724,970.0,113.16727482121645,101.66324109911073,4.979633521796829,110.0,0.4394386314901855,0.34197381630345985,2.826715798366251,0.5254237288135594,0.45694205328708437,0.3960819942985282,2.826715798366251,0.4745762711864407,0.0,0.0,0.673814268494813,0.0,0,0,0,0,0,0,54,0,0,0,10.0,2865.5,137.0,129.0,0.0,25.0,75.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.92,0.156,0.162,0.001,0.056,0.234,0.025,0.025,0.002,0.04600000000000004,0.0,0.0010000000000000009,0.0020000000000000018,1.0,0.0,0.0,0.0,0.0,0.598,0.001,2159.352335251976,20,4,4964.973647604226,0.587,0.587,0.587,0.19205277284358302,0.584,0.584,0.584,0.19343893595982697,0.1065633876904661
9.851,5.259130865215036,0.0,17.0,2468.204,2043.1133361829168,6.0,7794.0,138.958,81.9182081641733,0.0,292.0,142.791,79.29911518212967,1.0,292.0,0.0,0.0,0.0,0.0,984.161,14.884375150594115,960.0,1010.0,124.333,67.6914340315024,30.0,398.0,0.49160124199488325,0.2014898316182663,0.06288032454361055,0.92,0.5083987580051168,0.20148983161826628,0.08,0.9371196754563894,0.397,0.48952081736186726,0.0,1.0,-0.020932947417343598,0.15341454470058621,-0.05654620409467251,0.10364863446863054,-0.054366562388654414,0.03273422242283275,,,,,-0.04911741219091668,-0.028789936249917818,0.014515247257682228,0.051972438320778976,,-0.16685702005409114,-0.32928791136215213,0.009746882766924952,0.05120530457365359,,0.021310079729021315,-0.1854687632739963,0.2542480594274942,-0.0517423310164961,-0.09294931966655445,,-0.058966422192249644,-0.16457732904973288,0.18546876327399683,-0.2542480594274939,0.051742331016496265,0.09294931966655468,,0.05896642219225291,0.16457732904973266,-1.0,0.07160249687542174,-0.3939793030026186,0.03566284971494589,0.11861791541439334,,0.023778647724214553,0.2859176905593797,-0.8054257022499347,0.8054257022499348,0.0,0.0,2.609897150343494,12.0,1496.3005061085366,426.10937166138154,6.798734170530673,1808.0,0.0,0.0,4.364621952288642,153.0,110.1323879030803,58.02722819629367,4.32072483482692,153.0,0.0,0.0,-0.0,0.0,984.0485275674847,983.9360334724378,3.207815747155065,985.0,110.30761807975033,99.26155259061501,4.919963940611237,106.0,0.4265371728640674,0.3218019583707388,2.795871504061004,0.5254237288135594,0.4630007957718794,0.4010545369232059,2.795871504061004,0.4745762711864407,0.0,0.0,0.6717765059228298,0.0,0,0,0,0,0,0,64,0,0,0,10.0,3134.5,144.0,129.0,0.0,25.0,70.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.925,0.168,0.159,0.001,0.051,0.228,0.025,0.025,0.002,0.04200000000000004,0.0,0.0010000000000000009,0.0,1.0,0.0,0.0,0.0,0.0,0.603,0.001,2160.064736870625,29,4,4954.675650398203,0.593,0.593,0.593,0.20691214067468977,0.587,0.587,0.587,0.195715676728335,0.1153705172177676
9.563,5.287910077998017,0.0,17.0,2561.319,2120.026469049023,7.0,7803.0,140.833,81.31516012568792,0.0,290.0,144.772,78.96825945911434,1.0,292.0,0.0,0.0,0.0,0.0,999.98,15.105156926221115,975.0,1025.0,126.398,70.56007596594777,30.0,398.0,0.4889804735826764,0.19418390161886942,0.06288032454361055,0.92,0.5110195264173235,0.1941839016188694,0.08,0.9371196754563894,0.391,0.48821855490892324,0.0,1.0,0.03253412635843259,0.08537399731629121,0.009000442227043569,0.0649352715923388,-0.02796814583927247,0.027530445076911953,,,,,-0.062394262559981845,0.1063744331903476,0.06364179253670682,-0.032293912159285725,,-0.1737234750198206,-0.3535448034191507,0.006911791748366053,0.06695232864732323,,-0.004030071891960892,-0.2276913128237192,0.23667957369802914,-0.0336722092102077,-0.06742162009743602,,-0.0009866199809012628,-0.18529542831520623,0.22769131282371924,-0.2366795736980291,0.033672209210207686,0.06742162009743594,,0.0009866199809025248,0.18529542831520632,-1.0000000000000007,0.08176073538039873,-0.37491515526401337,0.025726180891184277,0.09928927894606362,,-0.03708035557549907,0.33051334598161064,-0.809808740062544,0.8098087400625437,0.0,0.0,2.621142140322892,11.0,1539.3370745363345,479.77045499485394,6.800120464891792,1926.5,0.0,0.0,4.500104649715335,149.0,112.38988953835432,58.99618111439287,4.2834450278887,153.0,0.0,0.0,-0.0,0.0,999.8660658481099,999.7521784482482,3.223244667886498,1000.0,111.3523235373288,99.58890320918061,4.9773344908342985,105.0,0.4266329353212383,0.32297315763755297,2.771563466927686,0.5254237288135594,0.4710794159157712,0.4190731619639483,2.771563466927686,0.4745762711864407,0.0,0.0,0.6691932979925319,0.0,0,0,0,0,0,0,72,0,0,0,10.0,3305.75,134.75,129.0,0.0,28.0,70.25,0.2503357261028776,0.2503357261028775,1.0,0.018,0.925,0.185,0.162,0.001,0.051,0.242,0.025,0.025,0.002,0.04300000000000004,0.0,0.0010000000000000009,0.0,1.0,0.0,0.0,0.0,0.0,0.609,0.001,2285.8753999863266,13,3,5527.823473721828,0.591,0.591,0.591,0.20555374263826076,0.57,0.57,0.57,0.16924265842349306,0.12490674406898261
9.777,5.233800116900116,0.0,17.0,2617.507,2147.9211878885085,2.0,7803.0,146.376,80.80521088460884,2.0,290.0,141.253,78.81656578437075,2.0,291.0,0.0,0.0,0.0,0.0,1015.37,15.384140267553848,990.0,1040.0,124.58,67.97408385609972,30.0,484.0,0.4862901574828981,0.19413284975123254,0.06288032454361055,0.92,0.5137098425171018,0.1941328497512325,0.08,0.9371196754563894,0.382,0.48611964814468495,0.0,1.0,0.05049379977809894,0.07171876362145381,0.05947914823244268,0.09248152671181475,-0.00844016876057719,0.005290104979593419,,,,,-0.12087087146716301,0.05491436699915469,0.07526750788316859,-0.06208769837400027,,-0.18199320509149006,-0.3344946175838392,-0.002083056505437143,0.09283604792451407,,0.05429849954177552,-0.26720515949669577,0.19457635298081818,-0.06220687485865368,-0.08063686098168843,,0.016594250736228517,-0.15407103938686934,0.2672051594966957,-0.19457635298081824,0.06220687485865353,0.08063686098168847,,-0.01659425073622756,0.15407103938686928,-0.9999999999999998,0.11495651976574757,-0.3397361798803812,0.034054776671414815,0.11778550248982161,,-0.00968270298831573,0.30415903325788574,-0.8245991221017922,0.8245991221017923,0.0,0.0,2.6041539967954312,11.5,1591.3579023782147,413.3956000827862,6.817462695439169,1999.5,112.78823328121649,59.917282682719964,4.546293846138389,153.0,109.42557252943172,63.98784751339416,4.229973307265615,148.0,0.0,0.0,-0.0,0.0,1015.2534595873834,1015.1368156955507,3.198911562177452,1017.0,110.41804224827025,99.24908853821441,4.908632392782943,104.0,0.4235869628562358,0.3206581608911205,2.7527870043833214,0.5254237288135594,0.47551852679624046,0.42900088624163585,2.7527870043833214,0.4745762711864407,0.0,0.0,0.6650347397855725,0.0,0,0,0,0,0,0,59,0,0,0,10.0,3357.75,129.0,129.0,0.0,28.25,70.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.937,0.193,0.152,0.001,0.051,0.218,0.024,0.024,0.002,0.040000000000000036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.618,0.001,2277.5102761784465,7,3,5482.849273375116,0.581,0.581,0.581,0.19578352565431367,0.569,0.569,0.569,0.1708349365140438,0.12938537981390416
9.317,5.357911740428189,0.0,17.0,2582.335,2179.692718968461,2.0,7803.0,144.269,79.65299265086176,2.0,290.0,140.442,77.88048539914223,2.0,291.0,0.0,0.0,0.0,0.0,1030.822,14.357801449472076,1005.0,1055.0,127.928,69.6536032121845,32.0,495.0,0.4835817847466239,0.1898288078758098,0.06288032454361055,0.92,0.5164182152533761,0.18982880787580977,0.08,0.9371196754563894,0.4,0.49014308139587187,0.0,1.0,0.12472044718695828,0.07234888953834312,0.04583843418248932,0.04264239249313747,-0.01916890221542477,0.0021108049154385574,,,,,-0.173642379086861,-0.08840851699511165,-0.06481946077080511,0.020315277964086727,,-0.20828336806998002,-0.32344087304569175,0.021814856966689923,0.15471949887877176,,0.06839461778135701,-0.27921626457800874,0.19184384084561326,-0.05578735783834039,-0.06246493107623237,,0.07283347160554288,-0.13765177507429932,0.2792162645780083,-0.19184384084561285,0.055787357838340344,0.062464931076232244,,-0.07283347160553992,0.13765177507429943,-1.0000000000000002,0.07897794528394975,-0.3417590286635357,0.021726911598676003,0.09181209664762643,,0.0032999828027310074,0.31509913726806527,-0.817163706001877,0.8171637060018773,0.0,0.0,2.6204394213433244,10.0,1540.6928072489216,389.5885219351354,6.813827060499574,1870.5,111.4207848727161,58.30046137381482,4.477295020499444,148.0,109.26630791333054,63.13066005048252,4.27008962228028,148.0,0.0,0.0,-0.0,0.0,1030.7220292780855,1030.6219856086132,3.1839993956384145,1030.0,113.069648280509,101.16508759579543,4.965883678888912,105.0,0.424141279682121,0.3270061777831167,2.771230834867327,0.5254237288135594,0.48053018008546117,0.4378349807249266,2.771230834867327,0.4745762711864407,0.0,0.0,0.6730116670092565,0.0,0,0,0,0,0,0,43,0,0,0,10.0,3295.75,129.0,129.0,0.0,25.0,77.25,0.2503357261028776,0.2503357261028775,1.0,0.018,0.933,0.179,0.149,0.001,0.051,0.226,0.026,0.026,0.002,0.040000000000000036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.001,2267.6400740800523,7,3,5437.16057431621,0.575,0.575,0.575,0.18738049713193117,0.561,0.561,0.561,0.16050270398445687,0.14123113862231104
9.347,5.311195703398605,0.0,17.0,2500.407,2123.9350582074026,2.0,7761.0,142.33,79.54975338279348,1.0,290.0,141.819,80.56902386529582,1.0,292.0,0.0,0.0,0.0,0.0,1045.37,14.13686496189841,1020.0,1070.0,131.314,71.43017341203698,30.0,515.0,0.48809240021529693,0.1912949138416717,0.06288032454361055,0.92,0.5119075997847031,0.19129491384167166,0.08,0.9371196754563894,0.406,0.49133024067871645,0.0,1.0,0.0843040125303602,0.08900286541193358,0.01768888928374967,0.07922948398363161,-0.04563635334727775,-0.001893890240537386,,,,,-0.10845946933180325,-0.0693442931821532,-0.07814353529680765,0.016684884915800394,,-0.18012641920931338,-0.31553059580047255,0.020143391416311555,0.15226969913229063,,0.061630157658704984,-0.23579284545151113,0.18551011554573735,-0.05792571147935595,-0.02385961748074414,,0.07807193252433231,-0.12183253734365868,0.23579284545151122,-0.18551011554573693,0.05792571147935597,0.023859617480744014,,-0.07807193252433249,0.12183253734365863,-0.9999999999999996,0.04569262464980256,-0.3426041499291578,0.02443316108885606,0.061433790929329546,,-0.001905194689091941,0.2847779303392554,-0.8059231810531416,0.8059231810531414,0.0,0.0,2.6375285876672967,10.0,1499.8542018180208,366.8508243268837,6.797531326239726,1840.5,109.10851814666316,57.09714017655047,4.423917836268721,147.0,108.17276281110638,57.91174437483494,4.260385371656841,150.0,0.0,0.0,-0.0,0.0,1045.274459417646,1045.1788760605243,3.1877826134917235,1045.0,115.85240050909916,103.22370201789626,5.029323008213596,115.0,0.4284712404647904,0.3304788253417686,2.792434381859939,0.5254237288135594,0.4738710238983633,0.4255952822179828,2.792434381859939,0.4745762711864407,0.0,0.0,0.6753695804824226,0.0,0,0,0,0,0,0,42,0,0,0,10.0,3145.0,129.0,130.0,0.0,20.25,80.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.922,0.172,0.147,0.001,0.051,0.238,0.026,0.026,0.002,0.04300000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.594,0.001,2151.660090477376,24,4,4942.382968454643,0.576,0.576,0.576,0.19035761751271751,0.572,0.572,0.572,0.1745196591614817,0.15414085647923326
9.467,5.256857002577258,0.0,17.0,2341.987,2058.1151568437153,3.0,7774.0,139.93,79.51774752954319,1.0,290.0,143.287,81.52391538548538,1.0,292.0,0.0,0.0,0.0,0.0,1060.336,14.317055635921866,1035.0,1085.0,132.195,71.30070662879692,30.0,515.0,0.4915422219681453,0.19515468001369435,0.06288032454361055,0.92,0.5084577780318548,0.1951546800136943,0.08,0.9371196754563894,0.422,0.49412565219806215,0.0,1.0,0.08029627355127841,0.10457176607670626,-0.010668589150497709,0.11149384263576202,-0.07942186126530676,0.05241384110399321,,,,,0.020815813936650513,-0.031107194728552518,0.08377887462600254,-0.045224478847121496,,-0.19802774880519208,-0.27219581698449247,0.03285497652253475,0.15378377887758582,,0.026402826349342285,-0.20995734324846904,0.16286380673187137,-0.06606186666007971,-0.029347479814787567,,0.11119835097913669,-0.11120692970864618,0.20995734324846896,-0.16286380673187117,0.06606186666007978,0.02934747981478758,,-0.11119835097913605,0.11120692970864636,-1.0,0.02617622340177813,-0.31160130900717586,0.06255759653815264,0.07079248421700066,,-0.061804212073152655,0.2668097563706314,-0.7995848592081454,0.799584859208145,0.0,0.0,2.6531285553671675,10.0,1375.9706495150563,386.05639989790643,6.782282088267408,1710.5,107.45599626145574,58.27831121438293,4.366430576225659,139.0,108.01793455599808,55.398313309306346,4.231542832773118,153.0,0.0,0.0,-0.0,0.0,1060.239484545702,1060.1430207561282,3.131073416743665,1060.0,116.96604020445515,104.41704432800097,5.026863414967042,116.5,0.43146137631344095,0.33457000228922096,2.835091285181884,0.5254237288135594,0.46693298226612734,0.4118614805818477,2.835091285181884,0.4745762711864407,0.0,0.0,0.6809293403663059,0.0,0,1,0,0,0,0,43,0,0,0,10.0,2759.75,130.0,135.0,0.0,25.0,80.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.911,0.16,0.136,0.001,0.051,0.245,0.026,0.026,0.002,0.029000000000000026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5780000000000001,0.001,2162.928110880517,24,4,4973.3437729923135,0.571,0.571,0.571,0.17221737687457062,0.581,0.581,0.581,0.18726626631286558,0.14641007134255582
10.053,5.183537407992737,0.0,17.0,2278.617,2002.7938444818762,3.0,7803.0,144.97,78.60726558151099,1.0,290.0,144.633,81.21421094278426,1.0,292.0,0.0,0.0,0.0,0.0,1075.457,15.3040636879675,1050.0,1102.0,133.052,72.59556054891657,28.0,515.0,0.4889517048656774,0.19867576148215696,0.06288032454361055,0.92,0.5110482951343226,0.19867576148215693,0.08,0.9371196754563894,0.419,0.4936422618482768,0.0,1.0,0.05054242031718077,0.08340270172117999,-0.004889913280430549,0.13078748369898677,-0.08267829469123528,0.06036979315095208,,,,,-0.027523342888154053,-0.05193810688661623,0.03239429537833508,-0.006762117035192623,,-0.21072195312071196,-0.28294249194812976,-0.028871652572417503,0.12915069544380606,,0.017651414795398924,-0.18913902111001138,0.1947335676661772,-0.06347168834555278,-0.04562801644538104,,0.009752840705407495,-0.08778549117000145,0.18913902111001132,-0.19473356766617705,0.06347168834555283,0.04562801644538104,,-0.009752840705408224,0.08778549117000142,-1.0000000000000002,0.02104368084012307,-0.32119929801318037,0.051555957025006656,0.09594776873045377,,-0.0070864899221602835,0.23254521988727325,-0.8061365220062732,0.8061365220062733,0.0,0.0,2.6286943716297997,12.0,1377.891383636231,406.3783554240918,6.783145134484763,1639.5,115.20308916451995,71.11028688776076,4.388927614500048,150.0,109.77958753298189,56.19282903838111,4.208749435126809,153.0,0.0,0.0,-0.0,0.0,1075.348219624163,1075.239447723003,3.197742730354145,1075.0,117.51125331399349,104.7565054827664,5.001947367247723,117.5,0.42617276764545026,0.3259515366353763,2.8550960635808322,0.5222222222222223,0.4680187167310424,0.41077054708736416,2.8550960635808322,0.4777777777777778,0.0,0.0,0.6799671738038011,0.0,0,44,0,0,0,0,51,0,0,0,10.0,2384.5,135.0,135.0,0.0,29.25,79.0,0.2503357261028776,0.2503357261028775,1.0,0.018,0.912,0.163,0.137,0.001,0.053,0.239,0.025,0.025,0.002,0.02300000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.581,0.001,2165.3008606936028,19,4,4976.159379949807,0.591,0.591,0.591,0.1986174681798233,0.587,0.587,0.587,0.19205277284358302,0.1667163577521536
