psi_0,psi_1,psi_2,psi_predict_proba_0,psi_predict_proba_1,psi_predict,psi_drift_flag,distance_class_True,distance_class_False,u_detect_drift_flag,overlap_predict_proba_0_predict_proba_1,omv_pth_drift_flag,predict_proba_0_ks_statistic,predict_proba_0_ks_pvalue,predict_proba_1_ks_statistic,predict_proba_1_ks_pvalue,sqsi_drift_flag,0_mean,0_std,0_min,0_max,1_mean,1_std,1_min,1_max,2_mean,2_std,2_min,2_max,predict_proba_0_mean,predict_proba_0_std,predict_proba_0_min,predict_proba_0_max,predict_proba_1_mean,predict_proba_1_std,predict_proba_1_min,predict_proba_1_max,correlation_1_0,correlation_2_0,correlation_2_1,correlation_predict_proba_0_0,correlation_predict_proba_0_1,correlation_predict_proba_0_2,correlation_predict_proba_1_0,correlation_predict_proba_1_1,correlation_predict_proba_1_2,correlation_predict_proba_1_predict_proba_0,0_gmean,0_hmean,0_entropy,0_median,1_gmean,1_hmean,1_entropy,1_median,2_gmean,2_hmean,2_entropy,2_median,predict_proba_0_gmean,predict_proba_0_hmean,predict_proba_0_entropy,predict_proba_0_median,predict_proba_1_gmean,predict_proba_1_hmean,predict_proba_1_entropy,predict_proba_1_median,0_nr_outliers,1_nr_outliers,2_nr_outliers,predict_proba_0_nr_outliers,predict_proba_1_nr_outliers,0_iqr,1_iqr,2_iqr,predict_proba_0_iqr,predict_proba_1_iqr,0_uniqueness_ratio,1_uniqueness_ratio,2_uniqueness_ratio,predict_proba_0_uniqueness_ratio,predict_proba_1_uniqueness_ratio,0_sparsity,1_sparsity,2_sparsity,predict_proba_0_sparsity,predict_proba_1_sparsity,prop_pca,compacness,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,dc_accuracy,dc_pvalue,dc_drift_flag,precision,recall,f1-score,kappa,original_idx,last_precision,last_recall,last_f1-score,last_kappa,data_type,predicted_kappa,predicted_precision,predicted_recall,predicted_f1-score
0.05562699492267719,0.15653070653305645,0.0431967231535115,0.14775487253297293,0.15632225079949283,0.01395899837193813,0,3.957075819139523,3.4538248908120623,1,0.7599413745860755,0,0.06133333333333333,0.8537084342276315,0.06133333333333333,0.8537084342276315,0,5.017864931820153,2.97383366426085,0.0742231186111641,9.919851059529949,5.173482861830861,2.893548512282079,0.1642024489345994,9.96121357632238,5.095458436195408,2.9309492651311553,0.3035553638601485,9.977710617975164,0.35822997921701655,0.4639712438943785,0.0,0.9999999999999933,0.6417700207829833,0.4639712438943785,6.697960999741342e-15,1.0,0.20995946803474055,0.027699070063700322,-0.013419255527317278,-0.6369388214388416,-0.6462517897996296,-0.08579673544999847,0.6369388214388417,0.6462517897996295,0.08579673544999848,-0.9999999999999998,3.6443642961401594,1.6654570838197367,4.60517018598809,4.927631853941049,3.855275399718878,1.8998921907657416,4.60517018598809,5.22169026325715,3.9828029491783705,2.6631835068029712,4.60517018598809,5.017177664762268,0.0,0.0,4.271726769518091,2.4325640122946357e-05,0.011913027841651129,3.66334249248967e-13,4.271726769518091,0.9999756743598771,0,0,0,0,0,5.122980579485737,4.475090514426869,5.145179185266603,0.9893697025120043,0.9893697025120042,1.0,1.0,1.0,0.88,0.88,0.0,0.0,0.0,0.13,0.0,0.03,141.9746801068862,2,2,224.83829315459502,0.5,1.0,1,0.88,0.88,0.88,0.7241379310344828,13670:13770,0.91,0.91,0.91,0.7998220640569396,online,0.8300044598790004,0.9250458020720138,0.9250458020720138,0.9250458020720138
0.0838137278967115,0.10248223312415883,0.04644313069271849,0.10490535684615131,0.13642860775306412,0.009481542858047223,0,4.580644751766846,3.5324688762096628,1,0.7326769976185343,0,0.08,0.5622098041876551,0.08,0.5622098041876551,0,4.989517202036949,3.1083330519896823,0.0742231186111641,9.919851059529949,5.268259398345558,3.164336734627852,0.1095308411904061,9.96121357632238,5.060763542744658,2.9260187729494893,0.2337723352143861,9.977710617975164,0.34522314563107004,0.4531380029239466,0.0,0.9999999999999933,0.65477685436893,0.4531380029239466,6.697960999741342e-15,1.0,0.14886875283204654,-0.029160124616079253,-0.005823896778038959,-0.5637421837941364,-0.6536986489184531,-0.15194409512660675,0.5637421837941365,0.653698648918453,0.15194409512660675,-0.9999999999999998,3.5559596219812724,1.6363821153108653,4.60517018598809,4.626529308233258,3.65979774347458,1.552854964890959,4.60517018598809,5.645417847249911,3.8792932717164863,2.3543164108308186,4.60517018598809,4.942582783734819,0.0,0.0,4.161555990429725,0.00015332670801382342,0.01210055531482939,3.6272580978434804e-13,4.161555990429725,0.9998466732919862,0,0,0,0,0,5.813713981397944,5.863351704328398,5.053084603378775,0.9850735547441485,0.9850735547441486,1.0,1.0,1.0,0.85,0.85,0.0,0.0,0.0,0.16000000000000003,0.0,0.03,125.403414511931,5,3,182.01620632593662,0.5,1.0,1,0.88,0.88,0.88,0.7191011235955056,13700:13800,0.95,0.95,0.9500000000000001,0.8880931065353626,online,0.8150187637757342,0.9170283459615037,0.9170283459615037,0.9170283459615037
0.12655405195627792,0.14580015338129232,0.21688729750534977,0.06454548005108492,0.09981160598045957,0.003072951034591564,1,4.727612867584742,3.2782182270658935,1,0.6956203847396109,0,0.08,0.5622098041876551,0.08,0.5622098041876551,0,5.038244922672262,2.95491466415366,0.0742231186111641,9.956814401890735,5.340376502010828,3.3403618501529055,0.1055458559292255,9.96121357632238,5.163980131282102,2.886159234906614,0.2337723352143861,9.981533242129997,0.3265485787624786,0.4433384763412917,0.0,0.9999999999999933,0.6734514212375212,0.4433384763412917,6.697960999741342e-15,1.0,0.06970417864983568,0.03166838204916804,0.021325958327133424,-0.4586475130064881,-0.6925616146635991,-0.17568446130489626,0.4586475130064881,0.6925616146635993,0.17568446130489618,-1.0,3.787979237184846,1.8512298558041207,4.60517018598809,4.621651845191861,3.5142571348303604,1.3382557266766013,4.60517018598809,5.982277257491003,4.009712844304643,2.383928738338916,4.60517018598809,4.784500128188915,0.0,0.0,4.185099712211559,0.00027763370547817523,0.018951571913829575,4.4907354547973937e-13,4.185099712211559,0.9997223662945218,0,0,0,0,0,5.370640421545729,6.535983440257802,4.423921805986923,0.9051114695015963,0.9051114695015963,1.0,1.0,1.0,0.85,0.85,0.0,0.0,0.0,0.15000000000000002,0.0,0.03,126.98992984514582,10,3,184.9745116613716,0.5,1.0,1,0.89,0.89,0.89,0.7340425531914894,13730:13830,0.94,0.94,0.94,0.8702983138780804,online,0.8260940660730391,0.9167002089078035,0.9167002089078035,0.9167002089078035
0.11142108274571653,0.17418930781238146,0.1767941471749278,0.07643694122929846,0.07943269434192729,0.0011727933422903377,0,4.824268445796637,3.188865022286767,1,0.6973940184186881,0,0.09333333333333334,0.36794131401688207,0.09333333333333334,0.36794131401688207,0,4.929223687856546,2.834902372278988,0.0742231186111641,9.956814401890735,4.98796015275472,3.387961800128064,0.1055458559292255,9.96121357632238,5.165026256828854,2.8897326326133617,0.2337723352143861,9.981533242129997,0.3248623232523118,0.4504098808064991,0.0,0.9999999999996151,0.6751376767476883,0.4504098808064992,3.849585792478398e-13,1.0,-0.0709507376751897,0.1490539249452136,-0.0741373679252459,-0.35374378696779046,-0.689717693063939,-0.14282285993646143,0.35374378696779046,0.6897176930639392,0.1428228599364614,-1.0,3.7074310018592183,1.7476933444528924,4.60517018598809,4.638034451224576,3.161885347568319,1.2851077556327897,4.60517018598809,5.922129924313426,3.9873773403029116,2.3571106676232803,4.60517018598809,4.630200491978496,0.0,0.0,4.361048733077487,0.0007754129932681653,0.01631999427827503,1.9487566971151294e-11,4.361048733077487,0.9992245870067318,0,0,0,0,0,4.845074465385035,6.733118135410097,4.343820165183304,0.9684978658168882,0.9684978658168881,1.0,1.0,1.0,0.9,0.9,0.0,0.0,0.0,0.09999999999999998,0.0,0.03,129.18681640353935,5,3,186.64452117632018,0.5,1.0,1,0.91,0.91,0.91,0.7813411078717201,13760:13860,0.93,0.93,0.93,0.8490077653149266,online,0.8088396909678683,0.9071396493560773,0.9071396493560773,0.9071396493560773
0.17194731541488895,0.16153334781749398,0.05120659897072441,0.13877333890874383,0.137263869603339,0.003072951034591564,0,4.419079576978332,2.7206104052083497,0,0.7333129996353519,0,0.116,0.1497137939966948,0.116,0.1497137939966948,0,4.753227203648456,2.640427452372965,0.133569964086857,9.956814401890735,4.722341869238976,3.1267670246698445,0.1055458559292255,9.932397679196582,5.109444410764012,2.907393487633519,0.2337723352143861,9.981533242129997,0.3426815162046981,0.46172116917250006,0.0,0.9999999999999576,0.6573184837953019,0.46172116917250006,4.246422993126103e-14,1.0,-0.002753820423225568,0.06660691504878931,-0.11945342652976142,-0.4180855106809097,-0.7081084063903704,-0.006356213165377296,0.41808551068090966,0.7081084063903701,0.0063562131653773215,-0.9999999999999998,3.6479313351386184,1.886987534231885,4.60517018598809,4.638034451224576,3.2521978522965336,1.6495389287955515,4.60517018598809,4.80533345217444,3.9426951738826,2.438453434312399,4.60517018598809,4.746326509843881,0.0,0.0,4.455093531943019,0.0007754129932681653,0.008492198408894057,3.4693590343097347e-12,4.455093531943019,0.9992245870067318,0,0,0,0,0,4.258359300212301,5.985459018412085,4.771858913048513,0.9996220107331406,0.9996220107331406,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,125.41651785076209,9,3,179.80615316661175,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.8844731977818854,13790:13890,0.93,0.93,0.93,0.8429084380610413,online,0.8263413614560844,0.9212810121772382,0.9212810121772382,0.9212810121772382
0.05065325760322308,0.08711737881319506,0.04702119635498504,0.08513074330167494,0.09123669398839597,0.009378069066362918,0,4.313173838728366,2.950521376059142,0,0.6173476907620635,0,0.052,0.9518101288845,0.052,0.9518101288845,0,4.950296218246119,2.7624472357008925,0.0525243994837021,9.956814401890735,5.011715554589544,2.9606862946459023,0.1055458559292255,9.932397679196582,4.737304509341596,2.9031332048363496,0.038390149230838,9.770243277559745,0.2821961433361143,0.4359452443723243,0.0,0.9999999999999576,0.7178038566638857,0.4359452443723243,4.246422993126103e-14,1.0,-0.06446389174793653,-0.025678534512937123,-0.007867263134424263,-0.4586970222825894,-0.6395427492464578,-0.05149250474536712,0.45869702228258946,0.6395427492464578,0.05149250474536713,-0.9999999999999998,3.6877047408656507,1.4300776284503471,4.60517018598809,5.003980751280381,3.6891567126474687,1.9073647258153388,4.60517018598809,5.0633917481761195,3.373763196375994,1.2412361662049258,4.60517018598809,4.702109158121361,0.0,0.0,4.455093531943019,0.00031078096025966007,0.021839526021521883,3.830014672408922e-12,4.455093531943019,0.9996892190397404,0,0,0,0,0,4.441375476786696,5.20215258833286,5.02608926611816,0.9228293681558744,0.9228293681558744,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06999999999999995,0.0,0.03,128.04954763227164,7,3,180.67299617349812,0.5,1.0,1,0.97,0.97,0.97,0.9211356466876972,13820:13920,0.93,0.93,0.93,0.8406193078324226,online,0.8300377949942139,0.9216242506183056,0.9216242506183056,0.9216242506183056
0.08021149076955782,0.0667001363871835,0.14392441550771615,0.08149930201538151,0.05311318497799713,0.014282131321713007,0,4.321657135497219,3.3234377473591463,0,0.5940591875809839,0,0.06,0.8709359838140035,0.06,0.8709359838140035,0,5.380294886756307,2.765438233445428,0.0525243994837021,9.937319021223445,4.955952911625307,2.8022991229861405,0.087073721501516,9.904521459393,5.010031536779296,3.0371610348662954,0.038390149230838,9.925543595626928,0.27392157981235377,0.42419157953974324,0.0,0.9999999999999576,0.7260784201876462,0.42419157953974324,4.246422993126103e-14,1.0,-0.0868576528632522,0.06850841181711143,-0.014212149228665611,-0.4691516803684156,-0.6102814131246411,-0.0641613582617892,0.4691516803684158,0.6102814131246412,0.0641613582617892,-0.9999999999999998,4.152718420540766,1.592616661407204,4.60517018598809,5.650771187206919,3.7896459486561573,2.008197833957056,4.60517018598809,4.839619645630066,3.540901795589369,1.2461853676314678,4.60517018598809,4.9372348402059885,0.0,0.0,4.424951919042504,2.5729524459616737e-05,0.05130455020908346,4.2199503847659405e-12,4.424951919042504,0.9999742704755403,0,0,0,0,0,4.247627992301837,4.566771547231637,5.537204505519389,0.6696834463534393,0.6696834463534392,1.0,1.0,1.0,0.92,0.92,0.0,0.0,0.0,0.07999999999999996,0.0,0.03,129.61082761892828,5,3,190.6960919766619,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.8614190687361419,13850:13950,0.93,0.93,0.93,0.8387096774193549,online,0.7818024733197629,0.9004972634787175,0.9004972634787175,0.9004972634787175
0.10225596629007926,0.05011051873981473,0.08543161005982068,0.15896767527454891,0.10875460283776435,0.020296169398430562,0,4.218887734644614,3.465825565435435,1,0.5817680177895672,0,0.08133333333333333,0.5410674068271133,0.08133333333333333,0.5410674068271133,0,5.564360960590139,2.7582299325171267,0.0525243994837021,9.937319021223445,5.032478409402148,2.7534244573508726,0.087073721501516,9.904521459393,5.072828499938551,3.0671232272350717,0.0062840526258267,9.925543595626928,0.26959751232606477,0.41830210566474185,0.0,0.9999999996340609,0.7304024876739349,0.4183021056647418,3.65939080106468e-10,1.0,-0.05431248839769651,0.10863796326562442,0.10441291383527174,-0.5379937948532227,-0.576066546315466,-0.13190138966314424,0.5379937948532229,0.5760665463154663,0.13190138966314421,-1.0000000000000002,4.474465558861305,2.02464409178319,4.60517018598809,5.789386215167521,3.9464698257054516,2.1876584844714086,4.60517018598809,4.834259890770788,3.441620948126517,0.4218886937349712,4.60517018598809,5.304196322848233,0.0,0.0,4.393557030416631,2.908148954539058e-06,0.06518360998353014,3.535714592640657e-08,4.393557030416631,0.9999970918510455,0,0,0,0,0,4.05314927597426,4.5098457055289405,5.450783470630279,0.5162805384624991,0.5162805384624991,1.0,1.0,1.0,0.91,0.91,0.0,0.0,0.0,0.08999999999999997,0.0,0.03,132.27885945146318,10,3,195.6756017290992,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.8571428571428572,13880:13980,0.94,0.94,0.94,0.8407643312101911,online,0.7115078792813583,0.8699587729374872,0.8699587729374872,0.8699587729374872
0.12226046755292691,0.061737861039019355,0.06210153748072812,0.08638148961362732,0.04703190018029969,0.014282131321713007,0,3.918534880375492,3.360843762801861,0,0.596337606788726,0,0.07133333333333333,0.7030954412173983,0.07133333333333333,0.7030954412173983,0,5.539814799482133,2.730648010026548,0.3095710000662299,9.865827152979168,4.884388889434333,2.685944576595648,0.087073721501516,9.904521459393,4.7686155123714125,2.879280213720351,0.0062840526258267,9.925543595626928,0.27511620317850755,0.4245697726334364,0.0,0.9999999938042966,0.7248837968214924,0.4245697726334363,6.19570334056495e-09,1.0,-0.06153357256445385,0.12054402250139444,0.045459528798263676,-0.5056728529499915,-0.580059973767369,-0.10799682374390387,0.5056728529499916,0.580059973767369,0.10799682374390389,-1.0000000000000002,4.486462272047866,2.8764627597875663,4.60517018598809,5.764871948681407,3.7472307891270327,1.7714663405909352,4.60517018598809,4.840392839524946,3.4157616144395067,0.48071652970787865,4.60517018598809,4.702835878488638,0.0,0.0,4.40741997402783,2.5729524459616737e-05,0.0662098392322378,3.7727456249076265e-07,4.40741997402783,0.9999742704755403,0,0,0,0,0,4.101028524648468,4.389645356297951,4.8905698164343105,0.663800071699011,0.6638000716990111,1.0,1.0,1.0,0.92,0.92,0.0,0.0,0.0,0.08999999999999997,0.0,0.03,129.9413820488698,14,3,197.2545626862784,0.5,1.0,1,0.94,0.94,0.94,0.8314606741573034,13910:14010,0.92,0.92,0.92,0.7986914947156517,online,0.7534454886960279,0.8894889000612176,0.8894889000612176,0.8894889000612176
0.12613198004288814,0.023503413233671992,0.044599282068595925,0.022343256756363436,0.0038497427907704077,0.005541216878789449,0,4.024846720418691,3.359868814311419,0,0.6290861230474806,0,0.062,0.8447613928164611,0.062,0.8447613928164611,0,5.4258025187382035,2.76696487748774,0.3095710000662299,9.960409774376725,5.022903273758873,2.775607368599222,0.0937120178758499,9.907201338828337,4.96904438082652,2.867737074330415,0.0062840526258267,9.997746128772995,0.2910056638796956,0.4326883601606914,0.0,0.9999999973679049,0.7089943361203045,0.4326883601606914,2.6320950478331703e-09,1.0,-0.04044117581435801,0.04752867904604658,0.03260782737760433,-0.49983011913194414,-0.6041451997840951,0.011405044733649667,0.4998301191319442,0.6041451997840951,-0.01140504473364964,-1.0,4.330324944598176,2.7500749592969753,4.60517018598809,5.7158953121018605,3.9365926832089166,2.216763353632295,4.60517018598809,4.882029243145189,3.5918256882734863,0.45728288345911494,4.60517018598809,4.6397663520465695,0.0,0.0,4.341401705980269,3.603384475697746e-05,0.057960089491915466,1.5522738455340946e-07,4.341401705980269,0.9999639661552431,0,0,0,0,0,4.377738065455446,4.73776342661766,4.5826685806160095,0.8197870768160425,0.8197870768160426,1.0,1.0,1.0,0.9,0.9,0.0,0.0,0.0,0.10999999999999999,0.0,0.03,133.1188422822974,4,3,200.96403049997969,0.5,1.0,1,0.92,0.92,0.92,0.7826086956521738,13940:14040,0.9,0.9,0.9,0.736842105263158,online,0.7243167650603624,0.8764924191128349,0.8764924191128349,0.8764924191128349
0.19376975604764635,0.07748947501312621,0.06170670003901333,0.0474301916296368,0.03527388778361928,0.014282131321713007,0,3.7892306009907886,3.4102967206126364,0,0.586141222522792,0,0.112,0.17809658998939884,0.112,0.17809658998939884,0,5.593799356554159,2.6710885532929396,0.0671437436301525,9.960409774376725,5.14303207694933,2.7558189326384626,0.0937120178758499,9.907201338828337,4.884602101443307,2.891666442611727,0.0458794936653239,9.997746128772995,0.2681217662613277,0.42590511169309675,0.0,0.9999999999983538,0.7318782337386722,0.42590511169309675,1.6462781240730394e-12,1.0,0.009566518548450628,-0.06170635911044879,0.07321270153084583,-0.5186418420805757,-0.6248716347706177,0.034633535593577736,0.5186418420805757,0.6248716347706176,-0.03463353559357775,-1.0,4.545443896554845,2.2439327150486252,4.60517018598809,5.7158953121018605,4.037981915375274,2.1959589038106246,4.60517018598809,5.376155479452638,3.6645750965333415,1.659238047190959,4.60517018598809,4.646090559099392,0.0,0.0,4.341401705980269,3.0560637298560067e-07,0.06469256929256602,1.6413465990697582e-10,4.341401705980269,0.999999694393627,0,0,0,0,0,4.358621684416188,4.571290746735716,4.799221503937346,0.6416307464323363,0.6416307464323363,1.0,1.0,1.0,0.9,0.9,0.0,0.0,0.0,0.10999999999999999,0.0,0.03,129.0395107740818,4,3,187.48986057398713,0.5,1.0,1,0.93,0.93,0.93,0.8006833712984054,13970:14070,0.9,0.9,0.9,0.7550220480156786,online,0.7323229878712857,0.887751972605815,0.887751972605815,0.887751972605815
0.061606196680478315,0.060462759095305726,0.07320154622943201,0.023144764248902824,0.032054454174343223,7.453863317792354e-05,0,4.0475312768890515,3.080257606786729,0,0.6753280999314368,0,0.07866666666666666,0.5835994783310695,0.07866666666666666,0.5835994783310695,0,5.230941949998193,2.818351445835192,0.0671437436301525,9.960409774376725,4.998993986225308,2.893838070430514,0.1956841963392086,9.907201338828337,4.8635727752722815,2.8721090526924224,0.0458794936653239,9.997746128772995,0.3125984052110116,0.44742276919034996,0.0,0.9999999999999998,0.6874015947889884,0.44742276919034996,2.243625617703382e-16,1.0,0.01940292148391318,-0.0052369738596739455,0.024747562219991744,-0.5457298603483813,-0.6525650843693538,0.11066948197942812,0.5457298603483811,0.6525650843693539,-0.11066948197942802,-0.9999999999999998,3.9550474619598663,1.5435964256515218,4.60517018598809,5.3098074034325675,3.83778031248398,2.356843642223234,4.60517018598809,5.257698883339327,3.642618621794183,1.4996903243716113,4.60517018598809,4.406924834948129,0.0,0.0,4.40741997402783,1.5410115639657995e-06,0.02087816838473724,2.2431657171904034e-14,4.40741997402783,0.9999984589884361,0,0,0,0,0,4.882235571637081,5.212048472340015,5.06278709330886,0.9829172786615556,0.9829172786615556,1.0,1.0,1.0,0.92,0.92,0.0,0.0,0.0,0.08999999999999997,0.0,0.03,126.72617519887001,4,3,175.12622905677907,0.5,1.0,1,0.93,0.93,0.93,0.8255234297108673,14000:14100,0.88,0.88,0.88,0.7241379310344828,online,0.789692130563737,0.9119217944213152,0.9119217944213152,0.9119217944213152
0.08300889296371407,0.07938001013017489,0.10509495003882907,0.01848191129823995,0.01795573744738022,0.0009213850599740003,0,4.071256816185008,3.053173226275553,0,0.6666088899391135,0,0.06066666666666667,0.8624369458118152,0.06066666666666667,0.8624369458118152,0,5.159793831341774,2.7806650088304026,0.0671437436301525,9.852867228602786,5.011615151356649,2.9515226567594492,0.1956841963392086,9.980067069239183,4.792276271030186,2.8354860568677984,0.0458794936653239,9.997746128772995,0.30731262018719846,0.4472710306301151,0.0,0.9999999999999998,0.6926873798128015,0.4472710306301151,2.243625617703382e-16,1.0,0.06221346106623165,-0.010682099902763338,0.10977610010849971,-0.5602612133474015,-0.6296421438695711,0.02322744503259916,0.5602612133474014,0.6296421438695712,-0.023227445032599228,-0.9999999999999998,3.902143347819224,1.5284538308364533,4.60517018598809,5.370744793205642,3.733775559136343,2.086578666190294,4.60517018598809,5.377460097628321,3.560188905506763,1.4534833768850102,4.60517018598809,4.53194621561207,0.0,0.0,4.3749116766886855,3.475051827733777e-05,0.018699832685559664,2.2431655867117993e-14,4.3749116766886855,0.9999652494817226,0,0,0,0,0,4.584634122159707,5.208614800114584,5.161484809927315,0.9949456723475405,0.9949456723475405,1.0,1.0,1.0,0.91,0.91,0.0,0.0,0.0,0.09999999999999998,0.0,0.03,129.2696877933718,12,3,182.85608807284248,0.5,1.0,1,0.96,0.96,0.96,0.900990099009901,14030:14130,0.88,0.88,0.88,0.7191011235955056,online,0.8319876209988175,0.9212655308649023,0.9212655308649023,0.9212655308649023
0.035356561104981844,0.1005946176370609,0.06557423533598261,0.08526493318401833,0.05766462143484922,0.0011727933422903377,0,4.678806145319507,2.7092879553236795,1,0.7076782612921981,0,0.07733333333333334,0.6051851114681076,0.07733333333333334,0.6051851114681076,0,4.939758839279929,2.9954485321844357,0.0671437436301525,9.891185484372947,4.806269067395512,3.008072784252806,0.1956841963392086,9.980067069239183,4.9375661457704085,2.909405657922423,0.1002079879975947,9.940290985629348,0.3286798899980393,0.45688277790899684,0.0,0.9999999999999998,0.6713201100019607,0.45688277790899684,2.243625617703382e-16,1.0,0.08408290284273601,0.07853170813590708,0.041329997714268166,-0.5950475683621246,-0.6051428449508792,-0.05811286726580672,0.5950475683621246,0.6051428449508794,0.05811286726580671,-0.9999999999999998,3.487036621747971,1.2359880098673959,4.60517018598809,4.922085600067209,3.5637032472791543,2.07822113586798,4.60517018598809,4.427679827257709,3.712163634663431,1.9838713267805737,4.60517018598809,4.887375743606041,0.0,0.0,4.3749116766886855,0.00010862248160065091,0.007076851256984128,2.2419709809844333e-14,4.3749116766886855,0.9998913775183993,0,0,0,0,0,5.36566354626102,5.361816235144578,5.096332330583385,0.9982369169964517,0.9982369169964517,1.0,1.0,1.0,0.91,0.91,0.0,0.0,0.0,0.09999999999999998,0.0,0.03,126.62407532385703,4,3,178.41310484422894,0.5,1.0,1,0.95,0.95,0.9500000000000001,0.8824082784571966,14060:14160,0.89,0.89,0.89,0.7340425531914894,online,0.8561024894824594,0.9343781883834608,0.9343781883834608,0.9343781883834608
0.01692325572239868,0.09527967012214678,0.10312265375838932,0.10556210175159493,0.08627575913349994,0.0011727933422903377,0,4.758818242876318,2.8324752521946297,1,0.7166164545659609,0,0.09066666666666667,0.4032496337934546,0.09066666666666667,0.4032496337934546,0,4.935209509685908,2.9712711643980527,0.0390663432620763,9.960829037428596,4.731197652606592,2.8835552459912765,0.2189395976666752,9.980067069239183,5.030531985536848,3.055448386328248,0.1002079879975947,9.940290985629348,0.3328421072734652,0.4605097118779601,0.0,0.9999999999999812,0.6671578927265348,0.4605097118779601,1.8785367583555206e-14,1.0,0.07022583230510054,-0.012383549420994745,0.013308839731891103,-0.6245491121109791,-0.5492370367298477,-0.03957530571877255,0.6245491121109793,0.5492370367298475,0.03957530571877258,-0.9999999999999997,3.4951968579429,1.2220759268807244,4.60517018598809,5.051750815091614,3.6016546453393565,2.2387595167064585,4.60517018598809,4.46546238881051,3.6266487499508275,1.7402318067826321,4.60517018598809,5.071526544589482,0.0,0.0,4.438814862653703,9.18374616413753e-05,0.008734861776591727,1.7883785776532863e-12,4.438814862653703,0.9999081625383586,0,0,0,0,0,5.129889795233219,4.70465356494425,5.193537259489705,0.9977170251059208,0.9977170251059206,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.07999999999999996,0.0,0.03,125.68195112202076,4,3,177.92915520432544,0.5,1.0,1,0.97,0.97,0.97,0.9305555555555556,14090:14190,0.91,0.91,0.91,0.7813411078717201,online,0.8546657319237266,0.9278965965249432,0.9278965965249432,0.9278965965249432
0.06236154721836436,0.1319569715907112,0.06800124614789772,0.12324715451530874,0.09875699904388852,0.0011727933422903377,0,4.6529384461355905,2.5825724386114848,0,0.7146207573854015,0,0.092,0.3853457655198808,0.092,0.3853457655198808,0,4.9257405670470815,3.083930603803345,0.0107189242989225,9.960829037428596,4.715267866432486,2.9066038502883607,0.2562595244198495,9.910587186114665,5.155005357341313,2.97318582150712,0.1863198340772276,9.649496727411568,0.33168376977983427,0.4603113251330701,0.0,0.9999999999999812,0.6683162302201657,0.4603113251330701,1.8785367583555206e-14,1.0,0.13955707191116443,-0.06671274702057768,-0.043533257085398756,-0.6525483806139378,-0.5997103079598092,-0.028073310249050226,0.6525483806139378,0.5997103079598092,0.028073310249050246,-1.0000000000000002,3.1949656476863377,0.48601339149195216,4.60517018598809,5.199110733349865,3.5892954860753767,2.3342337074999033,4.60517018598809,4.46546238881051,3.824524656465269,2.101806509141121,4.60517018598809,5.19900465609547,0.0,0.0,4.464706249174363,4.968880605332737e-05,0.004273440013403205,6.245378134436907e-13,4.464706249174363,0.9999503111939467,0,0,0,0,0,5.696030466442831,4.9724545550053545,4.911688493145851,0.9983698566457269,0.9983698566457269,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.06000000000000005,0.0,0.03,121.51297921307976,5,3,168.17694836270988,0.5,1.0,1,0.97,0.97,0.97,0.9305555555555556,14120:14220,0.95,0.95,0.9500000000000001,0.8844731977818854,online,0.8265485902457831,0.9230762925338626,0.9230762925338626,0.9230762925338626
0.055581591951986406,0.1323690750767298,0.13614178172672678,0.09492237900980147,0.08118448573791265,0.003072951034591564,0,4.658814994302729,2.4481406008933257,0,0.749670248989374,0,0.098,0.31107266310567905,0.098,0.31107266310567905,0,4.6697828390846166,3.0312840977738875,0.0107189242989225,9.960829037428596,4.788771191571957,2.9515677121148047,0.242791234030073,9.747012391331664,5.654025697341961,2.937701987323821,0.1784658941750949,9.833282784066746,0.3517572219242705,0.4646028387253667,0.0,0.9999999999999812,0.6482427780757294,0.4646028387253666,1.8785367583555206e-14,1.0,0.13930078246653746,-0.08535305359875593,-0.09009548924847961,-0.6364445941498929,-0.636491420604251,-0.0056694238059990226,0.6364445941498929,0.6364914206042509,0.005669423805998965,-1.0000000000000002,2.9769803493310554,0.4471750699795829,4.60517018598809,4.797563477187895,3.593359459441235,2.1794131609123597,4.60517018598809,4.765712768042688,4.357370191762696,2.2761366183785254,4.60517018598809,5.780815329686508,0.0,0.0,4.469246515921589,0.0005312758983341825,0.0030590045354504116,6.325295313245535e-13,4.469246515921589,0.9994687241016658,0,0,0,0,0,5.457751781592219,5.4344794150295215,4.929315299765569,0.9999528001854863,0.9999528001854863,1.0,1.0,1.0,0.93,0.93,0.0,0.0,0.0,0.050000000000000044,0.0,0.03,121.67766430953674,6,3,170.840527779557,0.5,1.0,1,0.98,0.98,0.98,0.9547920433996383,14150:14250,0.97,0.97,0.97,0.9211356466876972,online,0.8665413229504701,0.9328370099346575,0.9328370099346575,0.9328370099346575
